Formula,Band Gap,Is Gap Direct,B1_radius,B2_radius,A_electroneg,B1_row,B2_row,X_row,B2_ionic_radius,B1_electrons,B_electroneg_diff,B_radius_diff,tolerance_factor,X_is_Cl,X_is_Br,X_is_I,X_is_F,B1_B2_ionic_radius_diff,B2_X_ionic_radius_ratio,B1_X_electroneg_diff,B2_X_electroneg_diff,B1_B2_valence_electrons_diff,A_ionic_radius,cell_volume,A_radius_ratio_in_cell,B1_X_bond_length,B2_X_bond_length,B1_B2_charge_density_ratio,X_space_occupancy,X_electron_affinity,B_electroneg_avg
Cs2NaTlI6,0.0817,False,1.8,1.9,0.79,3,6.0,5,1.5,11.0,0.69,0.1,0.833813777,0,0,1,0,0.48,0.681818182,1.73,1.04,70,1.67,331.373888,0.48265896,3.22,3.7,0.490196078,0.807587557,3.05904,1.275
Cs2NaSbI6,1.8895,False,1.8,1.45,0.79,3,5.0,5,0.76,11.0,1.12,0.35,0.933655556,0,0,1,0,0.26,0.345454545,1.73,0.61,40,1.67,236.029032,0.540453074,3.22,2.96,0.248366013,1.133815727,3.05904,1.49
Cs2NaScI6,2.2294,False,1.8,1.6,0.79,3,4.0,5,0.745,11.0,0.43,0.2,0.935927224,0,0,1,0,0.275,0.338636364,1.73,1.3,10,1.67,234.3145421,0.541768045,3.22,2.945,0.243464052,1.142111907,3.05904,1.145
Cs2NaPrI6,3.1147,True,1.8,1.85,0.79,3,6.0,5,0.99,11.0,0.2,0.05,0.900154654,0,0,1,0,0.03,0.45,1.73,1.53,48,1.67,263.374721,0.521060842,3.22,3.19,0.323529412,1.016093829,3.05904,1.03
Cs2NaMoI6,1.0847,True,1.8,1.45,0.79,3,5.0,5,0.69,11.0,1.23,0.35,0.944352101,0,0,1,0,0.33,0.313636364,1.73,0.5,31,1.67,228.099131,0.546644845,3.22,2.89,0.225490196,1.173233004,3.05904,1.545
Cs2NaInI6,0.6998,True,1.8,1.55,0.79,3,5.0,5,0.8,11.0,0.85,0.25,0.92765134,0,0,1,0,0.22,0.363636364,1.73,0.88,38,1.67,240.641848,0.536977492,3.22,3.0,0.261437908,1.112081838,3.05904,1.355
Cs2RbGaI6,0.9753,True,2.35,1.3,0.79,5,4.0,5,0.62,37.0,0.99,1.05,0.882261672,0,0,1,0,0.9,0.281818182,1.84,0.85,6,1.67,279.726264,0.510703364,3.72,2.82,0.135964912,0.95669754,3.05904,1.315
Cs2YTlI6,3.0866,True,1.9,1.8,0.79,6,5.0,5,0.9,81.0,0.4,0.1,0.848528137,0,0,1,0,0.6,0.409090909,1.04,1.44,42,1.67,314.432,0.491176471,3.7,3.1,0.2,0.851101124,3.05904,1.42
Cs2ScTlI6,2.4146,False,1.9,1.6,0.79,6,4.0,5,0.745,81.0,0.26,0.3,0.868320743,0,0,1,0,0.755,0.338636364,1.04,1.3,60,1.67,293.4167861,0.502633559,3.7,2.945,0.165555556,0.912059027,3.05904,1.49
Cs2TlBiI6,1.3773,True,1.9,1.6,0.79,6,6.0,5,1.03,81.0,0.4,0.3,0.832610582,0,0,1,0,0.47,0.468181818,1.04,0.64,2,1.67,332.812557,0.481962482,3.7,3.23,0.228888889,0.804096549,3.05904,1.82
Cs2RbYI6,3.3296,False,2.35,1.8,0.79,5,5.0,5,0.9,37.0,0.4,0.55,0.846039785,0,0,1,0,0.62,0.409090909,1.84,1.44,2,1.67,317.214568,0.48973607,3.72,3.1,0.197368421,0.843635367,3.05904,1.02
Cs2RbTlI6,0.6116,True,2.35,1.9,0.79,5,6.0,5,1.5,37.0,0.8,0.45,0.777626864,0,0,1,0,0.02,0.681818182,1.84,1.04,44,1.67,408.518488,0.450134771,3.72,3.7,0.328947368,0.655082784,3.05904,1.22
Cs2RbSbI6,2.3768,True,2.35,1.45,0.79,5,5.0,5,0.76,37.0,1.23,0.9,0.863771158,0,0,1,0,0.76,0.345454545,1.84,0.61,14,1.67,298.077632,0.5,3.72,2.96,0.166666667,0.897797754,3.05904,1.435
Cs2RbInI6,1.3972,True,2.35,1.55,0.79,5,5.0,5,0.8,37.0,0.96,0.8,0.858629663,0,0,1,0,0.72,0.363636364,1.84,0.88,12,1.67,303.464448,0.49702381,3.72,3.0,0.175438596,0.881860891,3.05904,1.3
Cs2TlAsI6,1.0046,True,1.9,1.15,0.79,6,4.0,5,0.58,81.0,0.56,0.75,0.890430761,0,0,1,0,0.92,0.263636364,1.04,0.48,48,1.67,272.097792,0.515432099,3.7,2.78,0.128888889,0.983519295,3.05904,1.9
Cs2NaCeI6,2.3813,False,1.8,1.85,0.79,3,6.0,5,1.01,11.0,0.19,0.05,0.897354795,0,0,1,0,0.01,0.459090909,1.73,1.54,47,1.67,265.847707,0.519440124,3.22,3.21,0.330065359,1.006641854,3.05904,1.025
Cs2NaBiI6,2.1074,False,1.8,1.6,0.79,3,6.0,5,1.03,11.0,1.09,0.2,0.8945723,0,0,1,0,0.01,0.468181818,1.73,0.64,72,1.67,268.336125,0.517829457,3.22,3.23,0.336601307,0.99730675,3.05904,1.475
Cs2LiYI6,3.0085,True,1.45,1.8,0.79,2,5.0,5,0.9,3.0,0.24,0.35,0.952143785,0,0,1,0,0.14,0.409090909,1.68,1.44,36,1.67,222.545016,0.551155116,2.96,3.1,0.394736842,1.202513691,3.05904,1.1
Cs2LiSbI6,1.7376,False,1.45,1.45,0.79,2,5.0,5,0.76,3.0,1.07,0.0,0.974660698,0,0,1,0,0.0,0.345454545,1.68,0.61,48,1.67,207.474688,0.564189189,2.96,2.96,0.333333333,1.289860615,3.05904,1.515
Cs2LiCeI6,0.2572,False,1.45,1.85,0.79,2,6.0,5,1.01,3.0,0.14,0.4,0.935168774,0,0,1,0,0.25,0.459090909,1.68,1.54,55,1.67,234.885113,0.541329011,2.96,3.21,0.442982456,1.139337548,3.05904,1.05
Cs2KYI6,3.2816,False,2.2,1.8,0.79,4,5.0,5,0.9,19.0,0.4,0.4,0.863771158,0,0,1,0,0.48,0.409090909,1.84,1.44,20,1.67,298.077632,0.5,3.58,3.1,0.217391304,0.897797754,3.05904,1.02
Cs2KTlI6,0.5223,True,2.2,1.9,0.79,4,6.0,5,1.5,19.0,0.8,0.3,0.792581227,0,0,1,0,0.12,0.681818182,1.84,1.04,62,1.67,385.828352,0.458791209,3.58,3.7,0.362318841,0.693607474,3.05904,1.22
Cs2KSbI6,2.441,False,2.2,1.45,0.79,4,5.0,5,0.76,19.0,1.23,0.75,0.882261672,0,0,1,0,0.62,0.345454545,1.84,0.61,32,1.67,279.726264,0.510703364,3.58,2.96,0.183574879,0.95669754,3.05904,1.435
Cs2KScI6,2.3591,False,2.2,1.6,0.79,4,4.0,5,0.745,19.0,0.54,0.6,0.88428986,0,0,1,0,0.635,0.338636364,1.84,1.3,2,1.67,277.8059531,0.511877395,3.58,2.945,0.179951691,0.963310633,3.05904,1.09
Cs2KGaI6,0.8284,True,2.2,1.3,0.79,4,4.0,5,0.62,19.0,0.99,0.9,0.901561146,0,0,1,0,0.76,0.281818182,1.84,0.85,12,1.67,262.144,0.521875,3.58,2.82,0.149758454,1.020864214,3.05904,1.315
Cs2KCeI6,0.2768,False,2.2,1.85,0.79,4,6.0,5,1.01,19.0,0.3,0.35,0.849777811,0,0,1,0,0.37,0.459090909,1.84,1.54,39,1.67,313.046839,0.491899853,3.58,3.21,0.243961353,0.854867053,3.05904,0.97
Cs2KAsI6,1.8435,False,2.2,1.15,0.79,4,4.0,5,0.58,19.0,1.36,1.05,0.907231342,0,0,1,0,0.8,0.263636364,1.84,0.48,14,1.67,257.259456,0.525157233,3.58,2.78,0.140096618,1.040247199,3.05904,1.5
Cs2YInI6,0.0509,False,1.55,1.8,0.79,5,5.0,5,0.9,49.0,0.56,0.25,0.945900219,0,0,1,0,0.1,0.409090909,0.88,1.44,10,1.67,226.981,0.547540984,3.0,3.1,0.375,1.179012466,3.05904,1.5
Cs2LiNdI6,2.9743,True,1.45,1.85,0.79,2,6.0,5,0.983,3.0,0.16,0.4,0.939279071,0,0,1,0,0.223,0.446818182,1.68,1.52,57,1.67,231.8150062,0.543708286,2.96,3.183,0.431140351,1.154426683,3.05904,1.06
Cs2LiMoI6,0.9856,True,1.45,1.45,0.79,2,5.0,5,0.69,3.0,1.18,0.0,0.986323305,0,0,1,0,0.07,0.313636364,1.68,0.5,39,1.67,200.201625,0.570940171,2.96,2.89,0.302631579,1.336719563,3.05904,1.57
Cs2LiBiI6,1.9323,False,1.45,1.6,0.79,2,6.0,5,1.03,3.0,1.04,0.15,0.932147227,0,0,1,0,0.27,0.468181818,1.68,0.64,80,1.67,237.176659,0.539579968,2.96,3.23,0.451754386,1.128329532,3.05904,1.5
Cs2YCuI6,1.7212,False,1.35,1.8,0.79,4,5.0,5,0.9,29.0,0.68,0.45,0.950575179,0,0,1,0,0.13,0.409090909,0.76,1.44,10,1.67,223.648543,0.550247117,2.97,3.1,0.38961039,1.196580246,3.05904,1.56
Cs2CuSbI6,0.6998,False,1.35,1.45,0.79,4,5.0,5,0.76,29.0,0.15,0.1,0.973017088,0,0,1,0,0.01,0.345454545,0.76,0.61,22,1.67,208.527857,0.563237774,2.97,2.96,0.329004329,1.28334618,3.05904,1.975
Cs2PrCuI6,1.7764,False,1.35,1.85,0.79,4,6.0,5,0.99,29.0,0.77,0.5,0.936686905,0,0,1,0,0.22,0.45,0.76,1.53,30,1.67,233.744896,0.542207792,2.97,3.19,0.428571429,1.144895282,3.05904,1.515
Cs2NdCuI6,1.7889,False,1.35,1.85,0.79,4,6.0,5,0.983,29.0,0.76,0.5,0.937752533,0,0,1,0,0.213,0.446818182,0.76,1.52,31,1.67,232.9489436,0.542824638,2.97,3.183,0.425541126,1.148807221,3.05904,1.52
Cs2CuMoI6,0.0872,True,1.35,1.45,0.79,4,5.0,5,0.69,29.0,0.26,0.1,0.984640159,0,0,1,0,0.08,0.313636364,0.76,0.5,13,1.67,201.230056,0.56996587,2.97,2.89,0.298701299,1.32988796,3.05904,2.03
Cs2InBiI6,0.5816,True,1.55,1.6,0.79,6,1.03,5,83.0,0.8,0.24,0.05,0.926162333,0,0,1,0,0.23,0.64,0.363636364,3.23,34,1.67,241.804367,0.53611557,0.88,3.0,0.258899676,1.1067353,3.05904,1.9
Cs2InAsI6,0.129,True,1.55,1.15,0.79,4,0.58,5,33.0,0.8,0.4,0.4,0.998268397,0,0,1,0,0.22,0.48,0.363636364,2.78,16,1.67,193.100552,0.577854671,0.88,3.0,0.459770115,1.385876041,3.05904,1.98
Cs2YHgI6,0.0,False,1.5,1.8,0.79,6,5.0,5,0.9,80.0,0.78,0.3,0.901561146,0,0,1,0,0.2,0.409090909,0.66,1.44,41,1.67,262.144,0.521875,3.3,3.1,0.272727273,1.020864214,3.05904,1.61
Cs2AlInI6,0.9566,False,1.55,1.25,0.79,5,3.0,5,0.535,49.0,0.17,0.3,1.006101366,0,0,1,0,0.265,0.243181818,0.88,1.05,36,1.67,188.6254404,0.58238884,3.0,2.735,0.222916667,1.418755753,3.05904,1.695
Cs2ScHgI6,0.0,False,1.5,1.6,0.79,6,4.0,5,0.745,80.0,0.64,0.1,0.923937764,0,0,1,0,0.355,0.338636364,0.66,1.3,59,1.67,243.5551561,0.534827862,3.3,2.945,0.225757576,1.098779565,3.05904,1.68
Cs2InHgI6,0.0,False,1.5,1.55,0.79,6,5.0,5,0.8,80.0,0.22,0.05,0.91587164,0,0,1,0,0.3,0.363636364,0.66,0.88,31,1.67,250.047,0.53015873,3.3,3.0,0.242424242,1.070252507,3.05904,1.89
Cs2GaHgI6,0.0,False,1.5,1.3,0.79,6,4.0,5,0.62,80.0,0.19,0.2,0.942809042,0,0,1,0,0.48,0.281818182,0.66,0.85,49,1.67,229.220928,0.545751634,3.3,2.82,0.187878788,1.167491254,3.05904,1.905
Cs2HgAsI6,0.0,False,1.5,1.15,0.79,6,4.0,5,0.58,80.0,0.18,0.35,0.949011733,0,0,1,0,0.52,0.263636364,0.66,0.48,47,1.67,224.755712,0.549342105,3.3,2.78,0.175757576,1.190685773,3.05904,2.09
Cs2YAuI6,1.1517,False,1.35,1.8,0.79,6,5.0,5,0.9,79.0,1.32,0.45,0.938209973,0,0,1,0,0.05,0.409090909,0.12,1.44,40,1.67,232.608375,0.543089431,3.05,3.1,0.352941176,1.150489223,3.05904,1.88
Cs2SbAuI6,0.0,False,1.35,1.45,0.79,6,5.0,5,0.76,79.0,0.49,0.1,0.960065114,0,0,1,0,0.09,0.345454545,0.12,0.61,28,1.67,217.081801,0.555740433,3.05,2.96,0.298039216,1.232776895,3.05904,2.295
Cs2ScAuI6,1.0839,False,1.35,1.6,0.79,6,4.0,5,0.745,79.0,1.18,0.25,0.962467278,0,0,1,0,0.105,0.338636364,0.12,1.3,58,1.67,215.4604499,0.557130942,3.05,2.945,0.292156863,1.242053605,3.05904,1.95
Cs2GaAuI6,0.0,False,1.35,1.3,0.79,6,4.0,5,0.62,79.0,0.73,0.05,0.982962749,0,0,1,0,0.23,0.281818182,0.12,0.85,48,1.67,202.262003,0.568994889,3.05,2.82,0.243137255,1.32310283,3.05904,2.175
Cs2AsAuI6,0.0,False,1.35,1.15,0.79,6,4.0,5,0.58,79.0,0.36,0.2,0.989706918,0,0,1,0,0.27,0.263636364,0.12,0.48,46,1.67,198.155287,0.572898799,3.05,2.78,0.22745098,1.350523787,3.05904,2.36
Cs2YAgI6,2.4594,False,1.6,1.8,0.79,5,5.0,5,0.9,47.0,0.71,0.2,0.8945723,0,0,1,0,0.25,0.409090909,0.73,1.44,8,1.67,268.336125,0.517829457,3.35,3.1,0.260869565,0.99730675,3.05904,1.575
Cs2AlAuI6,0.0,False,1.35,1.25,0.79,6,3.0,5,0.535,79.0,0.93,0.1,0.997405589,0,0,1,0,0.315,0.243181818,0.12,1.05,66,1.67,193.6021116,0.577355229,3.05,2.735,0.209803922,1.382285691,3.05904,2.075
Cs2TlAgI6,0.0,False,1.6,1.9,0.79,6,1.5,5,81.0,1.15,0.31,0.3,0.818438487,0,0,1,0,0.35,1.04,0.522727273,3.7,34,1.67,350.402625,0.473758865,0.73,3.35,0.255555556,0.763731232,3.05904,1.775
Cs2ScAgI6,2.0571,False,1.6,1.6,0.79,5,4.0,5,0.745,47.0,0.57,0.0,0.9165991,0,0,1,0,0.405,0.338636364,0.73,1.3,26,1.67,249.4521224,0.530579825,3.35,2.945,0.215942029,1.072804777,3.05904,1.645
Cs2AgSbI6,0.4387,False,1.6,1.45,0.79,5,5.0,5,0.76,47.0,0.12,0.15,0.91442018,0,0,1,0,0.39,0.345454545,0.73,0.61,4,1.67,251.239591,0.529318542,3.35,2.96,0.220289855,1.065172203,3.05904,1.99
Cs2PrAgI6,2.5343,False,1.6,1.85,0.79,5,6.0,5,0.99,47.0,0.8,0.25,0.882261672,0,0,1,0,0.16,0.45,0.73,1.53,12,1.67,279.726264,0.510703364,3.35,3.19,0.286956522,0.95669754,3.05904,1.53
Cs2LiPrI6,2.9609,True,1.45,1.85,0.79,2,6.0,5,0.99,3.0,0.15,0.4,0.938209973,0,0,1,0,0.23,0.45,1.68,1.53,56,1.67,232.608375,0.543089431,2.96,3.19,0.434210526,1.150489223,3.05904,1.055
Cs2KPrI6,3.2328,True,2.2,1.85,0.79,4,6.0,5,0.99,19.0,0.31,0.35,0.852288233,0,0,1,0,0.39,0.45,1.84,1.53,40,1.67,310.288733,0.493353028,3.58,3.19,0.239130435,0.862465827,3.05904,0.975
Cs2KNdI6,3.2412,True,2.2,1.85,0.79,4,6.0,5,0.983,19.0,0.32,0.35,0.853170388,0,0,1,0,0.397,0.446818182,1.84,1.52,41,1.67,309.3272369,0.49386367,3.58,3.183,0.237439614,0.865146669,3.05904,0.98
Cs2KMoI6,1.4527,True,2.2,1.45,0.79,4,5.0,5,0.69,19.0,1.34,0.75,0.891807007,0,0,1,0,0.69,0.313636364,1.84,0.5,23,1.67,270.840023,0.516228748,3.58,2.89,0.166666667,0.988086715,3.05904,1.49
Cs2KInI6,1.2626,True,2.2,1.55,0.79,4,5.0,5,0.8,19.0,0.96,0.65,0.876898379,0,0,1,0,0.58,0.363636364,1.84,0.88,30,1.67,284.890312,0.507598784,3.58,3.0,0.193236715,0.939356016,3.05904,1.3
Cs2KBiI6,2.6566,False,2.2,1.6,0.79,4,6.0,5,1.03,19.0,1.2,0.6,0.847282134,0,0,1,0,0.35,0.468181818,1.84,0.64,64,1.67,315.821241,0.490455213,3.58,3.23,0.248792271,0.847357283,3.05904,1.42
Cs2KAlI6,1.7447,True,2.2,1.25,0.79,4,3.0,5,0.535,19.0,0.79,0.95,0.913696173,0,0,1,0,0.845,0.243181818,1.84,1.05,6,1.67,251.8373059,0.528899446,3.58,2.735,0.129227053,1.062644105,3.05904,1.215
Cs2ScInI6,1.9468,True,1.55,1.6,0.79,5,4.0,5,0.745,49.0,0.42,0.05,0.970562041,0,0,1,0,0.055,0.338636364,0.88,1.3,28,1.67,210.1142836,0.561816653,3.0,2.945,0.310416667,1.273656526,3.05904,1.57
Cs2CuBiI6,0.3531,False,1.35,1.6,0.79,4,6.0,5,1.03,29.0,0.12,0.25,0.930643764,0,0,1,0,0.26,0.468181818,0.76,0.64,54,1.67,238.328,0.538709677,2.97,3.23,0.445887446,1.122878674,3.05904,1.96
Cs2InGaI6,0.2835,False,1.3,1.55,0.79,4,5.0,5,0.8,31.0,0.03,0.25,0.991407446,0,0,1,0,0.18,0.363636364,0.85,0.88,18,1.67,197.137368,0.573883162,2.82,3.0,0.430107527,1.357497218,3.05904,1.795
Cs2AgBiI6,0.8526,False,1.6,1.6,0.79,5,6.0,5,1.03,47.0,0.09,0.0,0.876898379,0,0,1,0,0.12,0.468181818,0.73,0.64,36,1.67,284.890312,0.507598784,3.35,3.23,0.298550725,0.939356016,3.05904,1.975
Cs2NdAgI6,2.5429,False,1.6,1.85,0.79,5,6.0,5,0.983,47.0,0.79,0.25,0.883207001,0,0,1,0,0.167,0.446818182,0.73,1.52,13,1.67,278.8290214,0.511250574,3.35,3.183,0.284927536,0.959776092,3.05904,1.535
Cs2CeAgI6,0.2136,False,1.6,1.85,0.79,5,6.0,5,1.01,47.0,0.81,0.25,0.87957185,0,0,1,0,0.14,0.459090909,0.73,1.54,11,1.67,282.300416,0.509146341,3.35,3.21,0.292753623,0.947973908,3.05904,1.525
Cs2TlHgI6,0.0,False,1.5,1.9,0.79,6,1.5,5,81.0,1.1,0.38,0.4,0.824284476,0,0,1,0,0.4,1.04,0.5,3.7,1,1.67,343.0,0.477142857,0.66,3.3,0.244444444,0.780214078,3.05904,1.81
Cs2InSbI6,0.5824,False,1.55,1.45,0.79,5,0.76,5,51.0,0.8,0.27,0.1,0.968119351,0,0,1,0,0.04,0.61,0.363636364,2.96,2,1.67,211.708736,0.560402685,0.88,3.0,0.350877193,1.264064174,3.05904,1.915
Cs2HgSbI6,0.0,False,1.5,1.45,0.79,6,5.0,5,0.76,80.0,0.05,0.05,0.921723855,0,0,1,0,0.34,0.345454545,0.66,0.61,29,1.67,245.314376,0.533546326,3.3,2.96,0.23030303,1.090899901,3.05904,2.025
Cs2HgBiI6,0.0,False,1.5,1.6,0.79,6,6.0,5,1.03,80.0,0.02,0.1,0.883612762,0,0,1,0,0.07,0.468181818,0.66,0.64,3,1.67,278.445077,0.511485452,3.3,3.23,0.312121212,0.961099516,3.05904,2.01
Cs2CeCuI6,0.206,False,1.35,1.85,0.79,4,6.0,5,1.01,29.0,0.78,0.5,0.933655556,0,0,1,0,0.24,0.459090909,0.76,1.54,29,1.67,236.029032,0.540453074,2.97,3.21,0.437229437,1.133815727,3.05904,1.51
Cs2TlAuI6,0.0,False,1.9,1.35,0.79,6,6.0,5,0.85,81.0,0.92,0.55,0.854813531,0,0,1,0,0.65,0.386363636,1.04,0.12,2,1.67,307.546875,0.494814815,3.7,3.05,0.188888889,0.870154927,3.05904,2.08
Cs2InAuI6,0.0,False,1.55,1.35,0.79,6,0.85,5,79.0,0.8,0.76,0.2,0.953717576,0,0,1,0,0.05,0.12,0.363636364,3.05,30,1.67,221.445125,0.552066116,0.88,3.0,0.31372549,1.20848643,3.05904,2.16
Cs2BiAuI6,0.0,False,1.6,1.35,0.79,6,0.85,5,79.0,1.03,0.52,0.25,0.918788429,0,0,1,0,0.18,0.12,0.468181818,3.05,4,1.67,247.673152,0.531847134,0.64,3.23,0.403921569,1.080510449,3.05904,2.28
Cs2InAgI6,0.0,False,1.6,1.55,0.79,5,5.0,5,0.8,47.0,0.15,0.05,0.908660053,0,0,1,0,0.35,0.363636364,0.73,0.88,2,1.67,256.047875,0.525984252,3.35,3.0,0.231884058,1.045169497,3.05904,1.855
Cs2GaAgI6,0.0,False,1.6,1.3,0.79,5,4.0,5,0.62,47.0,0.12,0.3,0.935168774,0,0,1,0,0.53,0.281818182,0.73,0.85,16,1.67,234.885113,0.541329011,3.35,2.82,0.179710145,1.139337548,3.05904,1.87
Rb2NaMoI6,1.0856,True,1.8,1.45,0.82,3,5.0,5,0.69,11.0,1.23,0.35,0.907318685,0,0,1,0,0.33,0.313636364,1.73,0.5,31,1.52,228.099131,0.497545008,3.22,2.89,0.225490196,1.173233004,3.05904,1.545
Rb2LiYI6,2.9884,True,1.45,1.8,0.82,2,5.0,5,0.9,3.0,0.24,0.35,0.914804813,0,0,1,0,0.14,0.409090909,1.68,1.44,36,1.52,222.545016,0.501650165,2.96,3.1,0.394736842,1.202513691,3.05904,1.1
Rb2LiSbI6,1.7215,False,1.45,1.45,0.82,2,5.0,5,0.76,3.0,1.07,0.0,0.93643871,0,0,1,0,0.0,0.345454545,1.68,0.61,48,1.52,207.474688,0.513513514,2.96,2.96,0.333333333,1.289860615,3.05904,1.515
Rb2LiPrI6,2.9512,True,1.45,1.85,0.82,2,6.0,5,0.99,3.0,0.15,0.4,0.901417425,0,0,1,0,0.23,0.45,1.68,1.53,56,1.52,232.608375,0.494308943,2.96,3.19,0.434210526,1.150489223,3.05904,1.055
Rb2LiNdI6,2.9632,True,1.45,1.85,0.82,2,6.0,5,0.983,3.0,0.16,0.4,0.902444598,0,0,1,0,0.223,0.446818182,1.68,1.52,57,1.52,231.8150062,0.494872212,2.96,3.183,0.431140351,1.154426683,3.05904,1.06
Rb2LiMoI6,0.9752,True,1.45,1.45,0.82,2,5.0,5,0.69,3.0,1.18,0.0,0.94764396,0,0,1,0,0.07,0.313636364,1.68,0.5,39,1.52,200.201625,0.51965812,2.96,2.89,0.302631579,1.336719563,3.05904,1.57
Rb2LiCeI6,2.1287,False,1.45,1.85,0.82,2,6.0,5,1.01,3.0,0.14,0.4,0.898495489,0,0,1,0,0.25,0.459090909,1.68,1.54,55,1.52,234.885113,0.492706645,2.96,3.21,0.442982456,1.139337548,3.05904,1.05
Rb2LiBiI6,1.9334,False,1.45,1.6,0.82,2,6.0,5,1.03,3.0,1.04,0.15,0.895592434,0,0,1,0,0.27,0.468181818,1.68,0.64,80,1.52,237.176659,0.491114701,2.96,3.23,0.451754386,1.128329532,3.05904,1.5
Rb2YCuI6,1.7585,False,1.35,1.8,0.82,4,5.0,5,0.9,29.0,0.68,0.45,0.913297721,0,0,1,0,0.13,0.409090909,0.76,1.44,10,1.52,223.648543,0.500823723,2.97,3.1,0.38961039,1.196580246,3.05904,1.56
Rb2CuSbI6,0.7008,False,1.35,1.45,0.82,4,5.0,5,0.76,29.0,0.15,0.1,0.934859556,0,0,1,0,0.01,0.345454545,0.76,0.61,22,1.52,208.527857,0.512647555,2.97,2.96,0.329004329,1.28334618,3.05904,1.975
Rb2PrCuI6,1.7961,False,1.35,1.85,0.82,4,6.0,5,0.99,29.0,0.77,0.5,0.899954085,0,0,1,0,0.22,0.45,0.76,1.53,30,1.52,233.744896,0.493506494,2.97,3.19,0.428571429,1.144895282,3.05904,1.515
Rb2NdCuI6,1.8116,False,1.35,1.85,0.82,4,6.0,5,0.983,29.0,0.76,0.5,0.900977924,0,0,1,0,0.213,0.446818182,0.76,1.52,31,1.52,232.9489436,0.494067934,2.97,3.183,0.425541126,1.148807221,3.05904,1.52
Rb2CuBiI6,0.3311,False,1.35,1.6,0.82,4,6.0,5,1.03,29.0,0.12,0.25,0.89414793,0,0,1,0,0.26,0.468181818,0.76,0.64,54,1.52,238.328,0.490322581,2.97,3.23,0.445887446,1.122878674,3.05904,1.96
Rb2NaYI6,3.1384,True,1.8,1.8,0.82,3,5.0,5,0.9,11.0,0.29,0.0,0.877170437,0,0,1,0,0.12,0.409090909,1.73,1.44,28,1.52,252.435968,0.481012658,3.22,3.1,0.294117647,1.060124002,3.05904,1.075
Rb2NaSbI6,1.8884,False,1.8,1.45,0.82,3,5.0,5,0.76,11.0,1.12,0.35,0.897041612,0,0,1,0,0.26,0.345454545,1.73,0.61,40,1.52,236.029032,0.491909385,3.22,2.96,0.248366013,1.133815727,3.05904,1.49
Rb2NaPrI6,3.112,True,1.8,1.85,0.82,3,6.0,5,0.99,11.0,0.2,0.05,0.864854472,0,0,1,0,0.03,0.45,1.73,1.53,48,1.52,263.374721,0.47425897,3.22,3.19,0.323529412,1.016093829,3.05904,1.03
Rb2NaNdI6,3.1233,True,1.8,1.85,0.82,3,6.0,5,0.983,11.0,0.21,0.05,0.865799963,0,0,1,0,0.037,0.446818182,1.73,1.52,49,1.52,262.5128128,0.474777448,3.22,3.183,0.32124183,1.019429969,3.05904,1.035
Rb2NaCeI6,0.2617,False,1.8,1.85,0.82,3,6.0,5,1.01,11.0,0.19,0.05,0.862164411,0,0,1,0,0.01,0.459090909,1.73,1.54,47,1.52,265.847707,0.472783826,3.22,3.21,0.330065359,1.006641854,3.05904,1.025
Rb2NaBiI6,2.1072,False,1.8,1.6,0.82,3,6.0,5,1.03,11.0,1.09,0.2,0.859491033,0,0,1,0,0.01,0.468181818,1.73,0.64,72,1.52,268.336125,0.471317829,3.22,3.23,0.336601307,0.99730675,3.05904,1.475
Rb2YAgI6,2.4885,False,1.6,1.8,0.82,5,5.0,5,0.9,47.0,0.71,0.2,0.859491033,0,0,1,0,0.25,0.409090909,0.73,1.44,8,1.52,268.336125,0.471317829,3.35,3.1,0.260869565,0.99730675,3.05904,1.575
Rb2AgSbI6,0.4095,False,1.6,1.45,0.82,5,5.0,5,0.76,47.0,0.12,0.15,0.878560565,0,0,1,0,0.39,0.345454545,0.73,0.61,4,1.52,251.239591,0.48177496,3.35,2.96,0.220289855,1.065172203,3.05904,1.99
Rb2AgMoI6,0.694,True,1.6,1.45,0.82,5,5.0,5,0.69,47.0,0.23,0.15,0.888416212,0,0,1,0,0.46,0.313636364,0.73,0.5,5,1.52,242.970624,0.487179487,3.35,2.89,0.2,1.101422979,3.05904,2.045
Rb2AgBiI6,0.8273,False,1.6,1.6,0.82,5,6.0,5,1.03,47.0,0.09,0.0,0.842510207,0,0,1,0,0.12,0.468181818,0.73,0.64,36,1.52,284.890312,0.462006079,3.35,3.23,0.298550725,0.939356016,3.05904,1.975
Rb2PrAgI6,2.5438,False,1.6,1.85,0.82,5,6.0,5,0.99,47.0,0.8,0.25,0.847663175,0,0,1,0,0.16,0.45,0.73,1.53,12,1.52,279.726264,0.464831804,3.35,3.19,0.286956522,0.95669754,3.05904,1.53
Rb2NdAgI6,2.5524,False,1.6,1.85,0.82,5,6.0,5,0.983,47.0,0.79,0.25,0.848571432,0,0,1,0,0.167,0.446818182,0.73,1.52,13,1.52,278.8290214,0.465329864,3.35,3.183,0.284927536,0.959776092,3.05904,1.535
Rb2CeAgI6,0.2128,False,1.6,1.85,0.82,5,6.0,5,1.01,47.0,0.81,0.25,0.845078836,0,0,1,0,0.14,0.459090909,0.73,1.54,11,1.52,282.300416,0.463414634,3.35,3.21,0.292753623,0.947973908,3.05904,1.525
