formula,A,B1,B2,X,A_radius,B1_radius,B2_radius,A_electroneg,B1_row,B2_row,X_row,B1_valence,B2_valence,B1_ionic_radius,B2_ionic_radius,B1_electrons,B2_electrons,B_electroneg_diff,B_radius_diff,tolerance_factor,octahedral_factor,X_is_Cl,X_is_Br,X_is_I,X_electroneg,X_is_F,A_group,X_group,X_radius,A_row,X_ionic_radius,B1_B2_ionic_radius_diff,B1_B2_ionic_radius_ratio,B1_X_ionic_radius_ratio,B2_X_ionic_radius_ratio,B1_X_electroneg_diff,B2_X_electroneg_diff,B1_B2_valence_electrons_diff,A_ionic_radius,lattice_constant,cell_volume,A_radius_ratio_in_cell,A_X_bond_length,A_coordination_number,A_charge_density,B1_X_bond_length,B2_X_bond_length,B1_B2_bond_length_ratio,B1_B2_charge_density_ratio,X_polarizability,X_space_occupancy,X_electron_affinity,X_first_ionization_energy,B_electroneg_avg
Cs2KGdCl6,Cs,K,Gd,Cl,2.6,2.2,1.8,0.79,4,6,3,1,3,1.38,0.94,19,64,0.38,0.41,0.878822507,0.640331492,1,0,0,3.16,0,1,17,1,6,1.81,0.44,1.471215352,0.762430939,0.518232044,2.34,1.96,2,1.88,5.9,209.373,0.316604917,3.69,12,0.150496518,3.19,2.75,1.16084425,0.104676695,3.66,0.763821016,3.61,12.97,1.01
Cs2KTiCl6,Cs,K,Ti,Cl,2.6,2.2,1.5,0.79,4,4,3,1,3,1.38,0.67,19,22,0.72,0.73,0.920361207,0.566298343,1,0,0,3.16,0,1,17,1,6,1.81,0.71,2.059701493,0.762430939,0.370165746,2.34,1.62,2,1.88,5.7,182.284,0.331569665,3.69,12,0.150496518,3.19,2.48,1.286290323,0.038147484,3.66,0.763821016,3.61,12.97,1.18
Cs2KUCl6,Cs,K,U,Cl,2.6,2.2,1.6,0.79,4,7,3,1,3,1.38,1.02,19,92,0.56,0.64,0.866132456,0.664364641,1,0,0,3.16,0,1,17,1,6,1.81,0.35,1.346341463,0.762430939,0.566298343,2.34,1.78,2,1.88,6,218.711,0.312033195,3.69,12,0.150496518,3.19,2.83,1.125220459,0.136588169,3.66,0.763821016,3.61,12.97,1.1
Cs2AgInCl6,Cs,Ag,In,Cl,2.6,1.4,1.7,0.79,5,5,3,1,3,1.15,0.8,47,49,0.15,0.22,0.936884748,0.538674033,1,0,0,3.16,0,1,17,1,6,1.81,0.35,1.4375,0.635359116,0.44198895,1.23,1.38,2,1.88,5.6,172.809,0.337522442,3.69,12,0.150496518,2.96,2.61,1.134099617,0.112216104,3.66,0.763821016,3.61,12.97,1.855
Cs2AgTlCl6,Cs,Ag,Tl,Cl,2.6,1.4,1.7,0.79,5,6,3,1,3,1.15,0.89,47,81,0.31,0.27,0.922802484,0.562154696,1,0,0,3.16,0,1,17,1,6,1.81,0.26,1.299435028,0.635359116,0.488950276,1.23,1.54,2,1.88,5.7,180.841,0.33244916,3.69,12,0.150496518,2.96,2.7,1.098330241,0.15192003,3.66,0.763821016,3.61,12.97,1.775
Cs2AgGaCl6,Cs,Ag,Ga,Cl,2.6,1.4,1.4,0.79,5,4,3,1,3,1.15,0.62,47,31,0.12,0.09,0.968172179,0.488950276,1,0,0,3.16,0,1,17,1,6,1.81,0.53,1.85483871,0.635359116,0.342541436,1.23,1.35,2,1.88,5.4,156.591,0.348794063,3.69,12,0.150496518,2.96,2.43,1.218106996,0.052234843,3.66,0.763821016,3.61,12.97,1.87
Cs2AgYCl6,Cs,Ag,Y,Cl,2.6,1.4,1.8,0.79,5,5,3,1,3,1.15,0.9,47,39,0.71,0.36,0.920361207,0.566298343,1,0,0,3.16,0,1,17,1,6,1.81,0.25,1.277777778,0.635359116,0.497237569,1.23,1.94,2,1.88,5.7,182.284,0.331569665,3.69,12,0.150496518,2.96,2.71,1.092250923,0.159776444,3.66,0.763821016,3.61,12.97,1.575
Cs2AgPrCl6,Cs,Ag,Pr,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.99,47,59,0.8,0.38,0.905980563,0.591160221,1,0,0,3.16,0,1,17,1,6,1.81,0.16,1.161616162,0.635359116,0.546961326,1.23,2.03,2,1.88,5.8,191.103,0.326388889,3.69,12,0.150496518,2.96,2.8,1.057142857,0.212662448,3.66,0.763821016,3.61,12.97,1.53
Cs2AgCeCl6,Cs,Ag,Ce,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,1.01,47,58,0.81,0.38,0.902845683,0.596685083,1,0,0,3.16,0,1,17,1,6,1.81,0.14,1.138613861,0.635359116,0.55801105,1.23,2.04,2,1.88,5.8,193.101,0.325259516,3.69,12,0.150496518,2.96,2.82,1.04964539,0.225813211,3.66,0.763821016,3.61,12.97,1.525
Cs2AgNdCl6,Cs,Ag,Nd,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.98,47,60,0.79,0.37,0.907082921,0.589226519,1,0,0,3.16,0,1,17,1,6,1.81,0.17,1.169888098,0.635359116,0.543093923,1.23,2.02,2,1.88,5.8,190.407,0.326786025,3.69,12,0.150496518,2.96,2.79,1.059792338,0.208183247,3.66,0.763821016,3.61,12.97,1.535
Cs2AgScCl6,Cs,Ag,Sc,Cl,2.6,1.4,1.6,0.79,5,4,3,1,3,1.15,0.74,47,21,0.57,0.18,0.946228113,0.523480663,1,0,0,3.16,0,1,17,1,6,1.81,0.4,1.543624161,0.635359116,0.41160221,1.23,1.8,2,1.88,5.5,167.74,0.340888486,3.69,12,0.150496518,2.96,2.56,1.15851272,0.090626257,3.66,0.763821016,3.61,12.97,1.645
Cs2AgAlCl6,Cs,Ag,Al,Cl,2.6,1.4,1.4,0.79,5,3,3,1,3,1.15,0.54,47,13,0.32,0.01,0.983684834,0.465469613,1,0,0,3.16,0,1,17,1,6,1.81,0.61,2.14953271,0.635359116,0.29558011,1.23,1.55,2,1.88,5.3,149.299,0.354382658,3.69,12,0.150496518,2.96,2.35,1.262260128,0.033561902,3.66,0.763821016,3.61,12.97,1.77
Cs2AgRuCl6,Cs,Ag,Ru,Cl,2.6,1.4,1.3,0.79,5,5,3,1,3,1.15,0.68,47,44,0.27,0.1,0.957513403,0.505524862,1,0,0,3.16,0,1,17,1,6,1.81,0.47,1.691176471,0.635359116,0.375690608,1.23,0.96,2,1.88,5.5,161.879,0.344954128,3.69,12,0.150496518,2.96,2.49,1.18875502,0.068914715,3.66,0.763821016,3.61,12.97,2.065
Cs2AgIrCl6,Cs,Ag,Ir,Cl,2.6,1.4,1.4,0.79,5,6,3,1,3,1.15,0.68,47,77,0.27,0.08,0.957513403,0.505524862,1,0,0,3.16,0,1,17,1,6,1.81,0.47,1.691176471,0.635359116,0.375690608,1.23,0.96,2,1.88,5.5,161.879,0.344954128,3.69,12,0.150496518,2.96,2.49,1.18875502,0.068914715,3.66,0.763821016,3.61,12.97,2.065
Cs2AgRhCl6,Cs,Ag,Rh,Cl,2.6,1.4,1.3,0.79,5,5,3,1,3,1.15,0.67,47,45,0.35,0.1,0.960156034,0.501381215,1,0,0,3.16,0,1,17,1,6,1.81,0.48,1.729323308,0.635359116,0.367403315,1.23,0.88,2,1.88,5.4,160.546,0.345906164,3.69,12,0.150496518,2.96,2.48,1.195959596,0.064454042,3.66,0.763821016,3.61,12.97,2.105
Cs2AgCrCl6,Cs,Ag,Cr,Cl,2.6,1.4,1.3,0.79,5,4,3,1,3,1.15,0.61,47,24,0.27,0.16,0.969071132,0.487569061,1,0,0,3.16,0,1,17,1,6,1.81,0.53,1.869918699,0.635359116,0.339779006,1.23,1.5,2,1.88,5.4,156.155,0.34911792,3.69,12,0.150496518,2.96,2.42,1.220618557,0.050981261,3.66,0.763821016,3.61,12.97,1.795
Cs2AgVCl6,Cs,Ag,V,Cl,2.6,1.4,1.3,0.79,5,4,3,1,3,1.15,0.64,47,23,0.3,0.1,0.964592984,0.494475138,1,0,0,3.16,0,1,17,1,6,1.81,0.51,1.796875,0.635359116,0.35359116,1.23,1.53,2,1.88,5.4,158.34,0.347504621,3.69,12,0.150496518,2.96,2.45,1.208163265,0.057454645,3.66,0.763821016,3.61,12.97,1.78
Cs2AgFeCl6,Cs,Ag,Fe,Cl,2.6,1.4,1.2,0.79,5,4,3,1,3,1.15,0.65,47,26,0.1,0.2,0.963702317,0.495856354,1,0,0,3.16,0,1,17,1,6,1.81,0.5,1.782945736,0.635359116,0.356353591,1.23,1.33,2,1.88,5.4,158.78,0.347183749,3.69,12,0.150496518,2.96,2.46,1.205702648,0.058811786,3.66,0.763821016,3.61,12.97,1.88
Cs2AgTbCl6,Cs,Ag,Tb,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.92,47,65,0.73,0.33,0.916642903,0.572651934,1,0,0,3.16,0,1,17,1,6,1.81,0.23,1.245937161,0.635359116,0.509944751,1.23,1.96,2,1.88,5.7,184.512,0.330230107,3.69,12,0.150496518,2.96,2.73,1.08305891,0.172341682,3.66,0.763821016,3.61,12.97,1.565
Cs2AgMnCl6,Cs,Ag,Mn,Cl,2.6,1.4,1.3,0.79,5,4,3,1,3,1.15,0.65,47,25,0.38,0.17,0.963702317,0.495856354,1,0,0,3.16,0,1,17,1,6,1.81,0.5,1.782945736,0.635359116,0.356353591,1.23,1.61,2,1.88,5.4,158.78,0.347183749,3.69,12,0.150496518,2.96,2.46,1.205702648,0.058811786,3.66,0.763821016,3.61,12.97,1.74
Cs2AgLaCl6,Cs,Ag,La,Cl,2.6,1.4,1.9,0.79,5,6,3,1,3,1.15,1.03,47,57,0.83,0.43,0.899422276,0.602762431,1,0,0,3.16,0,1,17,1,6,1.81,0.12,1.114341085,0.635359116,0.570165746,1.23,2.06,2,1.88,5.8,195.314,0.324026198,3.69,12,0.150496518,2.96,2.84,1.041520056,0.240893075,3.66,0.763821016,3.61,12.97,1.515
Cs2AgNiCl6,Cs,Ag,Ni,Cl,2.6,1.4,1.2,0.79,5,4,3,1,3,1.15,0.56,47,28,0.02,0.2,0.979070928,0.472375691,1,0,0,3.16,0,1,17,1,6,1.81,0.59,2.053571429,0.635359116,0.309392265,1.23,1.25,2,1.88,5.3,151.419,0.35272045,3.69,12,0.150496518,2.96,2.37,1.248945148,0.038490124,3.66,0.763821016,3.61,12.97,1.92
Cs2AgCoCl6,Cs,Ag,Co,Cl,2.6,1.4,1.2,0.79,5,4,3,1,3,1.15,0.55,47,27,0.05,0.19,0.981834063,0.468232044,1,0,0,3.16,0,1,17,1,6,1.81,0.6,2.110091743,0.635359116,0.301104972,1.23,1.28,2,1.88,5.3,150.145,0.353715898,3.69,12,0.150496518,2.96,2.35,1.256900212,0.035479275,3.66,0.763821016,3.61,12.97,1.905
Cs2AgSmCl6,Cs,Ag,Sm,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.96,47,62,0.76,0.36,0.911041907,0.582320442,1,0,0,3.16,0,1,17,1,6,1.81,0.19,1.200417537,0.635359116,0.529281768,1.23,1.99,2,1.88,5.7,187.936,0.328212291,3.69,12,0.150496518,2.96,2.77,1.069364162,0.192700016,3.66,0.763821016,3.61,12.97,1.55
Cs2AgDyCl6,Cs,Ag,Dy,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.91,47,66,0.71,0.33,0.918417467,0.56961326,1,0,0,3.16,0,1,17,1,6,1.81,0.24,1.260964912,0.635359116,0.503867403,1.23,1.94,2,1.88,5.7,183.444,0.330869412,3.69,12,0.150496518,2.96,2.72,1.087435709,0.166253095,3.66,0.763821016,3.61,12.97,1.575
Cs2AgErCl6,Cs,Ag,Er,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.89,47,68,0.69,0.31,0.921987287,0.563535912,1,0,0,3.16,0,1,17,1,6,1.81,0.26,1.292134831,0.635359116,0.491712707,1.23,1.92,2,1.88,5.7,181.321,0.332155477,3.69,12,0.150496518,2.96,2.7,1.096296296,0.15450952,3.66,0.763821016,3.61,12.97,1.585
Cs2AgTmCl6,Cs,Ag,Tm,Cl,2.6,1.4,1.7,0.79,5,6,3,1,3,1.15,0.88,47,69,0.68,0.3,0.923619123,0.560773481,1,0,0,3.16,0,1,17,1,6,1.81,0.27,1.306818182,0.635359116,0.486187845,1.23,1.91,2,1.88,5.7,180.362,0.332743363,3.69,12,0.150496518,2.96,2.69,1.100371747,0.149359634,3.66,0.763821016,3.61,12.97,1.59
Cs2AgEuCl6,Cs,Ag,Eu,Cl,2.6,1.4,2,0.79,5,6,3,1,3,1.15,0.95,47,63,0.73,0.55,0.91279483,0.579281768,1,0,0,3.16,0,1,17,1,6,1.81,0.2,1.21436114,0.635359116,0.52320442,1.23,1.96,2,1.88,5.7,186.855,0.328843799,3.69,12,0.150496518,2.96,2.76,1.073630758,0.186138051,3.66,0.763821016,3.61,12.97,1.565
Cs2AgGdCl6,Cs,Ag,Gd,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.94,47,64,0.73,0.35,0.914234065,0.57679558,1,0,0,3.16,0,1,17,1,6,1.81,0.21,1.226012793,0.635359116,0.518232044,1.23,1.96,2,1.88,5.7,185.974,0.329362299,3.69,12,0.150496518,2.96,2.75,1.077147016,0.180881329,3.66,0.763821016,3.61,12.97,1.565
Cs2AgTiCl6,Cs,Ag,Ti,Cl,2.6,1.4,1.5,0.79,5,4,3,1,3,1.15,0.67,47,22,0.39,0.03,0.959273538,0.502762431,1,0,0,3.16,0,1,17,1,6,1.81,0.48,1.71641791,0.635359116,0.370165746,1.23,1.62,2,1.88,5.4,160.989,0.345588235,3.69,12,0.150496518,2.96,2.48,1.193548387,0.065918852,3.66,0.763821016,3.61,12.97,1.735
Cs2AgLuCl6,Cs,Ag,Lu,Cl,2.6,1.4,1.7,0.79,5,6,3,1,3,1.15,0.86,47,71,0.66,0.29,0.926735579,0.555524862,1,0,0,3.16,0,1,17,1,6,1.81,0.29,1.335656214,0.635359116,0.475690608,1.23,1.89,2,1.88,5.6,178.549,0.333866098,3.69,12,0.150496518,2.96,2.67,1.108199176,0.13989258,3.66,0.763821016,3.61,12.97,1.6
Cs2AgHoCl6,Cs,Ag,Ho,Cl,2.6,1.4,1.8,0.79,5,6,3,1,3,1.15,0.9,47,67,0.7,0.32,0.920198915,0.566574586,1,0,0,3.16,0,1,17,1,6,1.81,0.25,1.2763596,0.635359116,0.497790055,1.23,1.93,2,1.88,5.7,182.381,0.331511197,3.69,12,0.150496518,2.96,2.71,1.091848027,0.160309625,3.66,0.763821016,3.61,12.97,1.58
Cs2AgYbCl6,Cs,Ag,Yb,Cl,2.6,1.4,1.9,0.79,5,6,3,1,3,1.15,0.87,47,70,0.83,0.5,0.925584967,0.557458564,1,0,0,3.16,0,1,17,1,6,1.81,0.28,1.324884793,0.635359116,0.479558011,1.23,2.06,2,1.88,5.6,179.215,0.333451579,3.69,12,0.150496518,2.96,2.68,1.105302465,0.143332409,3.66,0.763821016,3.61,12.97,1.515
Cs2AgUCl6,Cs,Ag,U,Cl,2.6,1.4,1.6,0.79,5,7,3,1,3,1.15,1.02,47,92,0.55,0.12,0.900508722,0.600828729,1,0,0,3.16,0,1,17,1,6,1.81,0.12,1.12195122,0.635359116,0.566298343,1.23,1.78,2,1.88,5.8,194.608,0.324417601,3.69,12,0.150496518,2.96,2.83,1.044091711,0.236024355,3.66,0.763821016,3.61,12.97,1.655
Cs2HgAuCl6,Cs,Hg,Au,Cl,2.6,1.5,1.4,0.79,6,6,3,1,3,1.1,0.85,80,79,0.54,0.07,0.936884748,0.538674033,1,0,0,3.16,0,1,17,1,6,1.81,0.25,1.294117647,0.607734807,0.46961326,1.16,0.62,2,1.88,5.6,172.809,0.337522442,3.69,12,0.150496518,2.91,2.66,1.093984962,0.153800401,3.66,0.763821016,3.61,12.97,2.27
Cs2HgInCl6,Cs,Hg,In,Cl,2.6,1.5,1.7,0.79,6,5,3,1,3,1.1,0.8,80,49,0.22,0.15,0.945371023,0.524861878,1,0,0,3.16,0,1,17,1,6,1.81,0.3,1.375,0.607734807,0.44198895,1.16,1.38,2,1.88,5.5,168.197,0.34057971,3.69,12,0.150496518,2.91,2.61,1.114942529,0.128224393,3.66,0.763821016,3.61,12.97,1.89
Cs2HgTlCl6,Cs,Hg,Tl,Cl,2.6,1.5,1.7,0.79,6,6,3,1,3,1.1,0.89,80,81,0.38,0.2,0.931034442,0.548342541,1,0,0,3.16,0,1,17,1,6,1.81,0.22,1.242937853,0.607734807,0.488950276,1.16,1.54,2,1.88,5.6,176.087,0.335414808,3.69,12,0.150496518,2.91,2.7,1.079777365,0.173592318,3.66,0.763821016,3.61,12.97,1.81
Cs2HgMoCl6,Cs,Hg,Mo,Cl,2.6,1.5,1.4,0.79,6,5,3,1,3,1.1,0.69,80,42,0.16,0.12,0.964592984,0.494475138,1,0,0,3.16,0,1,17,1,6,1.81,0.41,1.594202899,0.607734807,0.38121547,1.16,1,2,1.88,5.4,158.34,0.347504621,3.69,12,0.150496518,2.91,2.5,1.164,0.082271225,3.66,0.763821016,3.61,12.97,2.08
Cs2HgGaCl6,Cs,Hg,Ga,Cl,2.6,1.5,1.4,0.79,6,4,3,1,3,1.1,0.62,80,31,0.19,0.16,0.977237462,0.475138122,1,0,0,3.16,0,1,17,1,6,1.81,0.48,1.774193548,0.607734807,0.342541436,1.16,1.35,2,1.88,5.3,152.273,0.352059925,3.69,12,0.150496518,2.91,2.43,1.197530864,0.059686451,3.66,0.763821016,3.61,12.97,1.905
Cs2HgYCl6,Cs,Hg,Y,Cl,2.6,1.5,1.8,0.79,6,5,3,1,3,1.1,0.9,80,39,0.78,0.29,0.928549474,0.552486188,1,0,0,3.16,0,1,17,1,6,1.81,0.2,1.222222222,0.607734807,0.497237569,1.16,1.94,2,1.88,5.6,177.504,0.334519573,3.69,12,0.150496518,2.91,2.71,1.073800738,0.182569497,3.66,0.763821016,3.61,12.97,1.61
Cs2HgPrCl6,Cs,Hg,Pr,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,0.99,80,59,0.87,0.31,0.913913843,0.577348066,1,0,0,3.16,0,1,17,1,6,1.81,0.11,1.111111111,0.607734807,0.546961326,1.16,2.03,2,1.88,5.7,186.169,0.329246935,3.69,12,0.150496518,2.91,2.8,1.039285714,0.243,3.66,0.763821016,3.61,12.97,1.565
Cs2HgCeCl6,Cs,Hg,Ce,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,1.01,80,58,0.88,0.31,0.910723917,0.582872928,1,0,0,3.16,0,1,17,1,6,1.81,0.09,1.089108911,0.607734807,0.55801105,1.16,2.04,2,1.88,5.7,188.133,0.328097731,3.69,12,0.150496518,2.91,2.82,1.031914894,0.258026797,3.66,0.763821016,3.61,12.97,1.56
Cs2HgNdCl6,Cs,Hg,Nd,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,0.98,80,60,0.86,0.3,0.915035603,0.575414365,1,0,0,3.16,0,1,17,1,6,1.81,0.12,1.119023398,0.607734807,0.543093923,1.16,2.02,2,1.88,5.7,185.486,0.329651061,3.69,12,0.150496518,2.91,2.79,1.04189044,0.237881815,3.66,0.763821016,3.61,12.97,1.57
Cs2HgScCl6,Cs,Hg,Sc,Cl,2.6,1.5,1.6,0.79,6,4,3,1,3,1.1,0.74,80,21,0.64,0.11,0.954885278,0.509668508,1,0,0,3.16,0,1,17,1,6,1.81,0.36,1.476510067,0.607734807,0.41160221,1.16,1.8,2,1.88,5.5,163.219,0.344007319,3.69,12,0.150496518,2.91,2.56,1.138943249,0.103554627,3.66,0.763821016,3.61,12.97,1.68
Cs2HgAlCl6,Cs,Hg,Al,Cl,2.6,1.5,1.4,0.79,6,3,3,1,3,1.1,0.54,80,13,0.39,0.08,0.993044347,0.451657459,1,0,0,3.16,0,1,17,1,6,1.81,0.57,2.056074766,0.607734807,0.29558011,1.16,1.55,2,1.88,5.3,145.117,0.35775452,3.69,12,0.150496518,2.91,2.35,1.240938166,0.038349706,3.66,0.763821016,3.61,12.97,1.805
Cs2HgRuCl6,Cs,Hg,Ru,Cl,2.6,1.5,1.3,0.79,6,5,3,1,3,1.1,0.68,80,44,0.2,0.17,0.966379268,0.491712707,1,0,0,3.16,0,1,17,1,6,1.81,0.42,1.617647059,0.607734807,0.375690608,1.16,0.96,2,1.88,5.4,157.464,0.348148148,3.69,12,0.150496518,2.91,2.49,1.168674699,0.078745805,3.66,0.763821016,3.61,12.97,2.1
Cs2HgIrCl6,Cs,Hg,Ir,Cl,2.6,1.5,1.4,0.79,6,6,3,1,3,1.1,0.68,80,77,0.2,0.15,0.966379268,0.491712707,1,0,0,3.16,0,1,17,1,6,1.81,0.42,1.617647059,0.607734807,0.375690608,1.16,0.96,2,1.88,5.4,157.464,0.348148148,3.69,12,0.150496518,2.91,2.49,1.168674699,0.078745805,3.66,0.763821016,3.61,12.97,2.1
Cs2HgRhCl6,Cs,Hg,Rh,Cl,2.6,1.5,1.3,0.79,6,5,3,1,3,1.1,0.67,80,45,0.28,0.17,0.969071132,0.487569061,1,0,0,3.16,0,1,17,1,6,1.81,0.44,1.654135338,0.607734807,0.367403315,1.16,0.88,2,1.88,5.4,156.155,0.34911792,3.69,12,0.150496518,2.91,2.48,1.175757576,0.073648792,3.66,0.763821016,3.61,12.97,2.14
Cs2HgCrCl6,Cs,Hg,Cr,Cl,2.6,1.5,1.3,0.79,6,4,3,1,3,1.1,0.61,80,24,0.34,0.23,0.978153336,0.473756906,1,0,0,3.16,0,1,17,1,6,1.81,0.49,1.788617886,0.607734807,0.339779006,1.16,1.5,2,1.88,5.3,151.846,0.352389878,3.69,12,0.150496518,2.91,2.42,1.2,0.058254038,3.66,0.763821016,3.61,12.97,1.83
Cs2HgVCl6,Cs,Hg,V,Cl,2.6,1.5,1.3,0.79,6,4,3,1,3,1.1,0.64,80,23,0.37,0.17,0.973591053,0.480662983,1,0,0,3.16,0,1,17,1,6,1.81,0.46,1.71875,0.607734807,0.35359116,1.16,1.53,2,1.88,5.4,153.991,0.350746269,3.69,12,0.150496518,2.91,2.45,1.187755102,0.065650889,3.66,0.763821016,3.61,12.97,1.815
Cs2HgFeCl6,Cs,Hg,Fe,Cl,2.6,1.5,1.2,0.79,6,4,3,1,3,1.1,0.65,80,26,0.17,0.27,0.972683699,0.482044199,1,0,0,3.16,0,1,17,1,6,1.81,0.46,1.705426357,0.607734807,0.356353591,1.16,1.33,2,1.88,5.4,154.422,0.350419385,3.69,12,0.150496518,2.91,2.46,1.185336049,0.067201634,3.66,0.763821016,3.61,12.97,1.915
Cs2HgTbCl6,Cs,Hg,Tb,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,0.92,80,65,0.8,0.26,0.924764849,0.558839779,1,0,0,3.16,0,1,17,1,6,1.81,0.18,1.19176598,0.607734807,0.509944751,1.16,1.96,2,1.88,5.6,179.693,0.333156123,3.69,12,0.150496518,2.91,2.73,1.064763996,0.196927239,3.66,0.763821016,3.61,12.97,1.6
Cs2HgMnCl6,Cs,Hg,Mn,Cl,2.6,1.5,1.3,0.79,6,4,3,1,3,1.1,0.65,80,25,0.45,0.24,0.972683699,0.482044199,1,0,0,3.16,0,1,17,1,6,1.81,0.46,1.705426357,0.607734807,0.356353591,1.16,1.61,2,1.88,5.4,154.422,0.350419385,3.69,12,0.150496518,2.91,2.46,1.185336049,0.067201634,3.66,0.763821016,3.61,12.97,1.775
Cs2HgLaCl6,Cs,Hg,La,Cl,2.6,1.5,1.9,0.79,6,6,3,1,3,1.1,1.03,80,57,0.9,0.36,0.90724062,0.588950276,1,0,0,3.16,0,1,17,1,6,1.81,0.07,1.065891473,0.607734807,0.570165746,1.16,2.06,2,1.88,5.8,190.308,0.326842837,3.69,12,0.150496518,2.91,2.84,1.023926812,0.275257893,3.66,0.763821016,3.61,12.97,1.55
Cs2HgNiCl6,Cs,Hg,Ni,Cl,2.6,1.5,1.2,0.79,6,4,3,1,3,1.1,0.56,80,28,0.09,0.27,0.988342433,0.458563536,1,0,0,3.16,0,1,17,1,6,1.81,0.54,1.964285714,0.607734807,0.309392265,1.16,1.25,2,1.88,5.3,147.198,0.356060606,3.69,12,0.150496518,2.91,2.37,1.227848101,0.043980967,3.66,0.763821016,3.61,12.97,1.955
Cs2HgCoCl6,Cs,Hg,Co,Cl,2.6,1.5,1.2,0.79,6,4,3,1,3,1.1,0.55,80,27,0.12,0.26,0.991158223,0.45441989,1,0,0,3.16,0,1,17,1,6,1.81,0.56,2.018348624,0.607734807,0.301104972,1.16,1.28,2,1.88,5.3,145.947,0.357075024,3.69,12,0.150496518,2.91,2.35,1.23566879,0.040540602,3.66,0.763821016,3.61,12.97,1.94
Cs2HgSmCl6,Cs,Hg,Sm,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,0.96,80,62,0.83,0.29,0.919064467,0.568508287,1,0,0,3.16,0,1,17,1,6,1.81,0.14,1.14822547,0.607734807,0.529281768,1.16,1.99,2,1.88,5.7,183.057,0.331102501,3.69,12,0.150496518,2.91,2.77,1.051300578,0.22018981,3.66,0.763821016,3.61,12.97,1.585
Cs2HgDyCl6,Cs,Hg,Dy,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,0.91,80,66,0.78,0.26,0.926571031,0.555801105,1,0,0,3.16,0,1,17,1,6,1.81,0.19,1.206140351,0.607734807,0.503867403,1.16,1.94,2,1.88,5.6,178.644,0.333806818,3.69,12,0.150496518,2.91,2.72,1.069066863,0.18997008,3.66,0.763821016,3.61,12.97,1.61
Cs2HgErCl6,Cs,Hg,Er,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,0.89,80,68,0.76,0.24,0.930204643,0.549723757,1,0,0,3.16,0,1,17,1,6,1.81,0.21,1.235955056,0.607734807,0.491712707,1.16,1.92,2,1.88,5.6,176.558,0.335115865,3.69,12,0.150496518,2.91,2.7,1.077777778,0.176551215,3.66,0.763821016,3.61,12.97,1.62
Cs2HgTmCl6,Cs,Hg,Tm,Cl,2.6,1.5,1.7,0.79,6,6,3,1,3,1.1,0.88,80,69,0.75,0.23,0.931865722,0.546961326,1,0,0,3.16,0,1,17,1,6,1.81,0.22,1.25,0.607734807,0.486187845,1.16,1.91,2,1.88,5.6,175.616,0.335714286,3.69,12,0.150496518,2.91,2.69,1.081784387,0.170666667,3.66,0.763821016,3.61,12.97,1.625
Cs2HgEuCl6,Cs,Hg,Eu,Cl,2.6,1.5,2,0.79,6,6,3,1,3,1.1,0.95,80,63,0.8,0.48,0.920848429,0.565469613,1,0,0,3.16,0,1,17,1,6,1.81,0.15,1.16156283,0.607734807,0.52320442,1.16,1.96,2,1.88,5.7,181.995,0.331745191,3.69,12,0.150496518,2.91,2.76,1.055495103,0.212691741,3.66,0.763821016,3.61,12.97,1.6
Cs2HgGdCl6,Cs,Hg,Gd,Cl,2.6,1.5,1.8,0.79,6,6,3,1,3,1.1,0.94,80,64,0.8,0.28,0.922313193,0.562983425,1,0,0,3.16,0,1,17,1,6,1.81,0.16,1.172707889,0.607734807,0.518232044,1.16,1.96,2,1.88,5.7,181.129,0.332272888,3.69,12,0.150496518,2.91,2.75,1.058951965,0.206685117,3.66,0.763821016,3.61,12.97,1.6
Cs2HgTiCl6,Cs,Hg,Ti,Cl,2.6,1.5,1.5,0.79,6,4,3,1,3,1.1,0.67,80,22,0.46,0.04,0.968172179,0.488950276,1,0,0,3.16,0,1,17,1,6,1.81,0.43,1.641791045,0.607734807,0.370165746,1.16,1.62,2,1.88,5.4,156.591,0.348794063,3.69,12,0.150496518,2.91,2.48,1.173387097,0.075322564,3.66,0.763821016,3.61,12.97,1.77
